meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.18749749 ,0.04422553 ,0.19007059 ,0.15680000 ,0.21543529 ,0.05863529 ,1.65308292 ,5.83946545 ,0.90747700 ,0.33792137 ,0.19600000 ,0.18749749 ,0.15452851 ,0.04833837 ,0.27906977 ,1.11350236 ,0.02343750 ,8.76562500 ,8.74218750 ,0.10309530 ,female
0.19792230 ,0.04257449 ,0.19652677 ,0.16654125 ,0.23502171 ,0.06848046 ,0.99400469 ,2.88087100 ,0.89921457 ,0.29597359 ,0.19531114 ,0.19792230 ,0.15697052 ,0.04719764 ,0.27745665 ,0.89746094 ,0.02343750 ,4.07812500 ,4.05468750 ,0.13182010 ,female
0.20321819 ,0.05075136 ,0.21677419 ,0.15543011 ,0.24650538 ,0.09107527 ,1.99674472 ,7.68373176 ,0.89111816 ,0.30172068 ,0.24650538 ,0.20321819 ,0.15556474 ,0.04771372 ,0.27906977 ,1.80890625 ,0.02343750 ,9.14062500 ,9.11718750 ,0.13180650 ,female
0.19063515 ,0.05339443 ,0.18121212 ,0.14878788 ,0.23848485 ,0.08969697 ,1.09194206 ,4.23313038 ,0.91959924 ,0.33480720 ,0.15848485 ,0.19063515 ,0.15957502 ,0.05245902 ,0.27745665 ,1.19078947 ,0.02343750 ,8.55468750 ,8.53125000 ,0.09660238 ,female
0.20411409 ,0.05235143 ,0.19874659 ,0.15983651 ,0.25673025 ,0.09689373 ,1.32190504 ,4.51111896 ,0.90270060 ,0.30992080 ,0.26245232 ,0.20411409 ,0.15151537 ,0.04766634 ,0.27906977 ,2.07620873 ,0.18750000 ,9.86718750 ,9.67968750 ,0.11586214 ,female
0.18892225 ,0.04395991 ,0.17942105 ,0.16615790 ,0.20373684 ,0.03757895 ,2.48891614 ,9.41723424 ,0.86928593 ,0.26912585 ,0.18789474 ,0.18892225 ,0.16594265 ,0.04729064 ,0.27586207 ,1.24579327 ,0.02343750 ,7.68750000 ,7.66406250 ,0.07691796 ,female
0.19586126 ,0.04117007 ,0.19416058 ,0.16350365 ,0.23503650 ,0.07153285 ,1.44929048 ,4.56502982 ,0.88169083 ,0.24261825 ,0.16861314 ,0.19586126 ,0.15890280 ,0.04785643 ,0.27906977 ,1.49263393 ,0.02343750 ,7.73437500 ,7.71093750 ,0.09485379 ,female
0.20614527 ,0.04724787 ,0.20201482 ,0.16675556 ,0.24930370 ,0.08254815 ,1.00333967 ,3.17093008 ,0.89428786 ,0.24849043 ,0.15182222 ,0.20614527 ,0.16149432 ,0.04785643 ,0.27906977 ,2.06536990 ,0.02343750 ,10.12500000 ,10.10156250 ,0.15227479 ,female
0.21236919 ,0.04602440 ,0.22417178 ,0.18122699 ,0.24435583 ,0.06312883 ,1.43168785 ,4.69787874 ,0.89781707 ,0.25024745 ,0.23619632 ,0.21236919 ,0.14550692 ,0.04743083 ,0.27745665 ,2.06250000 ,0.02343750 ,8.69531250 ,8.67187500 ,0.09132621 ,female
0.20317657 ,0.04352952 ,0.20676923 ,0.16847863 ,0.23596581 ,0.06748718 ,0.88947511 ,2.75787036 ,0.89804912 ,0.25100857 ,0.22974359 ,0.20317657 ,0.16257200 ,0.04800000 ,0.27906977 ,1.22716346 ,0.02343750 ,6.51562500 ,6.49218750 ,0.14440433 ,female
0.19579686 ,0.04417399 ,0.20005857 ,0.15824305 ,0.23285505 ,0.07461201 ,1.27219114 ,3.80815598 ,0.89736538 ,0.27862087 ,0.20251830 ,0.19579686 ,0.15718497 ,0.04933196 ,0.27906977 ,1.52760417 ,0.02343750 ,11.81250000 ,11.78906250 ,0.11684891 ,female
0.21801434 ,0.04580698 ,0.23019523 ,0.17796095 ,0.25570499 ,0.07774404 ,1.00199985 ,2.63097797 ,0.88236480 ,0.25707986 ,0.24234273 ,0.21801434 ,0.16639045 ,0.04785643 ,0.27586207 ,1.18984375 ,0.02343750 ,8.32031250 ,8.29687500 ,0.12575853 ,female
0.20425926 ,0.04278168 ,0.19413333 ,0.18044444 ,0.23976296 ,0.05931852 ,2.33231501 ,9.45276675 ,0.87763929 ,0.23542075 ,0.18044444 ,0.20425926 ,0.15466802 ,0.04743083 ,0.27906977 ,1.59890625 ,0.02343750 ,8.25000000 ,8.22656250 ,0.11782210 ,female
0.19316472 ,0.04029079 ,0.18344828 ,0.16871143 ,0.21800363 ,0.04929220 ,2.24857025 ,8.44258841 ,0.87041674 ,0.21901888 ,0.18294011 ,0.19316472 ,0.14939699 ,0.05172414 ,0.27745665 ,1.22055289 ,0.02343750 ,7.26562500 ,7.24218750 ,0.13124775 ,female
0.22016074 ,0.03986196 ,0.22231760 ,0.20989986 ,0.24995708 ,0.04005723 ,2.36798159 ,8.84096152 ,0.86285172 ,0.21122542 ,0.21590844 ,0.22016074 ,0.16868476 ,0.04848485 ,0.27906977 ,1.68024554 ,0.02343750 ,8.92968750 ,8.90625000 ,0.14909972 ,female
0.23519694 ,0.03952994 ,0.24781609 ,0.21080460 ,0.26551724 ,0.05471264 ,1.69830615 ,5.10316830 ,0.85117347 ,0.19002853 ,0.28000000 ,0.23519694 ,0.16799377 ,0.04979253 ,0.27745665 ,1.70703125 ,0.02343750 ,8.97656250 ,8.95312500 ,0.15350785 ,female
0.21523345 ,0.05296448 ,0.22752504 ,0.17304721 ,0.26397711 ,0.09092990 ,1.90315393 ,7.64610515 ,0.89735163 ,0.34180377 ,0.27519313 ,0.21523345 ,0.16506277 ,0.04771372 ,0.27745665 ,1.36875000 ,0.02343750 ,8.76562500 ,8.74218750 ,0.12833357 ,female
0.19562553 ,0.04182213 ,0.18666667 ,0.16943590 ,0.22352137 ,0.05408547 ,1.72972571 ,5.87858429 ,0.87972342 ,0.27581262 ,0.17709402 ,0.19562553 ,0.16623287 ,0.05339266 ,0.26666667 ,1.78515625 ,0.02343750 ,8.29687500 ,8.27343750 ,0.15081258 ,female
0.19818537 ,0.04630856 ,0.19879154 ,0.16283988 ,0.23389728 ,0.07105740 ,0.73410450 ,2.57223016 ,0.91178678 ,0.27766719 ,0.18060423 ,0.19818537 ,0.13887391 ,0.05189189 ,0.27428571 ,2.43650266 ,0.02343750 ,8.83593750 ,8.81250000 ,0.15837133 ,female
0.18462442 ,0.03932237 ,0.17433962 ,0.16185249 ,0.20027444 ,0.03842196 ,2.59993469 ,10.32154206 ,0.85851615 ,0.23447673 ,0.17578045 ,0.18462442 ,0.15286782 ,0.04729064 ,0.27906977 ,2.49218750 ,0.02343750 ,8.71875000 ,8.69531250 ,0.15107817 ,female
0.21193352 ,0.04935329 ,0.22298013 ,0.17105960 ,0.25496689 ,0.08390729 ,0.92630122 ,3.04470035 ,0.90194751 ,0.26153486 ,0.25589404 ,0.21193352 ,0.16166801 ,0.04928131 ,0.27586207 ,1.68973214 ,0.02343750 ,9.14062500 ,9.11718750 ,0.19794345 ,female
0.19982394 ,0.05117607 ,0.19779172 ,0.15633626 ,0.24908407 ,0.09274780 ,1.09287409 ,3.59491201 ,0.90815055 ,0.28792025 ,0.14298620 ,0.19982394 ,0.14712985 ,0.04743083 ,0.27906977 ,1.22460938 ,0.02343750 ,9.14062500 ,9.11718750 ,0.12585224 ,female
0.19616119 ,0.04029291 ,0.20086083 ,0.17394548 ,0.22134864 ,0.04740316 ,1.79897345 ,5.61379570 ,0.89157341 ,0.30678199 ,0.21371593 ,0.19616119 ,0.15190714 ,0.04692082 ,0.27906977 ,2.06199049 ,0.02343750 ,9.09375000 ,9.07031250 ,0.16186785 ,female
0.21293340 ,0.04580010 ,0.21532281 ,0.17997131 ,0.25670014 ,0.07672884 ,1.42289448 ,5.03788490 ,0.88842990 ,0.21256205 ,0.18439024 ,0.21293340 ,0.16365809 ,0.04863222 ,0.26666667 ,1.91068892 ,0.02343750 ,9.35156250 ,9.32812500 ,0.08555938 ,female
0.20861929 ,0.04692172 ,0.21274021 ,0.17338078 ,0.24911032 ,0.07572954 ,0.84495628 ,2.63456769 ,0.90160778 ,0.29866150 ,0.25359431 ,0.20861929 ,0.16340370 ,0.04804805 ,0.27906977 ,1.93088942 ,0.02343750 ,8.17968750 ,8.15625000 ,0.09581281 ,female
0.19572323 ,0.04024883 ,0.19810585 ,0.16924791 ,0.21526462 ,0.04601671 ,1.86723378 ,6.37068921 ,0.88519294 ,0.27195196 ,0.19771588 ,0.19572323 ,0.17101308 ,0.04701273 ,0.27745665 ,0.81591797 ,0.02343750 ,5.83593750 ,5.81250000 ,0.10916601 ,female
0.22596622 ,0.04476382 ,0.24013722 ,0.19066895 ,0.26367067 ,0.07300172 ,1.75091263 ,5.60471104 ,0.87384098 ,0.22878127 ,0.27087479 ,0.22596622 ,0.16136827 ,0.04705882 ,0.27586207 ,1.25651042 ,0.02343750 ,8.60156250 ,8.57812500 ,0.11531939 ,female
0.18669856 ,0.04550286 ,0.17712593 ,0.15389630 ,0.21570370 ,0.06180741 ,1.77436956 ,6.96087382 ,0.88524825 ,0.24509736 ,0.15762963 ,0.18669856 ,0.14794889 ,0.04863222 ,0.27586207 ,1.48668324 ,0.02343750 ,10.00781250 ,9.98437500 ,0.09015353 ,female
0.19609273 ,0.04594274 ,0.20217984 ,0.16670300 ,0.22430518 ,0.05760218 ,1.45701419 ,5.14723348 ,0.90956713 ,0.32459237 ,0.20790191 ,0.19609273 ,0.17581420 ,0.04780877 ,0.27906977 ,1.39423077 ,0.02343750 ,8.81250000 ,8.78906250 ,0.11475269 ,female
0.20142130 ,0.03477084 ,0.19941463 ,0.18347968 ,0.22354472 ,0.04006504 ,1.98222896 ,7.14494350 ,0.86839376 ,0.22377504 ,0.19076423 ,0.20142130 ,0.16569866 ,0.04790419 ,0.27118644 ,1.81722384 ,0.02343750 ,8.55468750 ,8.53125000 ,0.14398422 ,female
0.19457012 ,0.04431606 ,0.19005445 ,0.16413793 ,0.22257713 ,0.05843920 ,1.79382948 ,6.54712053 ,0.88337233 ,0.26870582 ,0.18954628 ,0.19457012 ,0.15581344 ,0.05286344 ,0.27745665 ,0.86117789 ,0.02343750 ,8.85937500 ,8.83593750 ,0.06741821 ,female
0.19954591 ,0.04411437 ,0.20056738 ,0.16879433 ,0.23382979 ,0.06503546 ,0.99305208 ,3.45313682 ,0.90623035 ,0.27420895 ,0.18170213 ,0.19954591 ,0.14999596 ,0.05057956 ,0.27428571 ,1.41503906 ,0.02343750 ,8.50781250 ,8.48437500 ,0.10989996 ,female
0.18736432 ,0.04778672 ,0.17190476 ,0.15523810 ,0.22428571 ,0.06904762 ,2.45831046 ,9.19815310 ,0.86320164 ,0.25651920 ,0.15333333 ,0.18736432 ,0.16348182 ,0.04824121 ,0.27745665 ,1.12259615 ,0.02343750 ,4.14843750 ,4.12500000 ,0.16513930 ,female
0.18968570 ,0.05075367 ,0.17989111 ,0.15092559 ,0.24137931 ,0.09045372 ,1.46090644 ,4.52449932 ,0.88378244 ,0.23796242 ,0.14990926 ,0.18968570 ,0.13821447 ,0.04705882 ,0.26519337 ,1.05068598 ,0.02343750 ,8.69531250 ,8.67187500 ,0.08534851 ,female
0.20591841 ,0.04354139 ,0.21205480 ,0.17369863 ,0.23945206 ,0.06575343 ,1.22189434 ,3.81023128 ,0.89799857 ,0.32276728 ,0.17260274 ,0.20591841 ,0.16446230 ,0.04943357 ,0.27906977 ,1.75279018 ,0.25781250 ,10.96875000 ,10.71093750 ,0.13265864 ,female
0.21047050 ,0.05215408 ,0.22520548 ,0.16219178 ,0.25698630 ,0.09479452 ,1.82233705 ,6.78319533 ,0.89106257 ,0.29044472 ,0.25863014 ,0.21047050 ,0.15320461 ,0.05052632 ,0.27428571 ,1.04150391 ,0.02343750 ,6.00000000 ,5.97656250 ,0.14669572 ,female
0.19313788 ,0.03604989 ,0.19198428 ,0.17658153 ,0.20628684 ,0.02970531 ,2.81521414 ,12.03030546 ,0.85531648 ,0.23075421 ,0.19803536 ,0.19313788 ,0.16025404 ,0.04828974 ,0.27428571 ,0.75669643 ,0.02343750 ,3.98437500 ,3.96093750 ,0.15436069 ,female
0.21644412 ,0.04780160 ,0.23028037 ,0.18265421 ,0.25540187 ,0.07274766 ,1.71494417 ,5.75842100 ,0.88552730 ,0.28621616 ,0.25487851 ,0.21644412 ,0.15597677 ,0.04984424 ,0.27272727 ,0.91406250 ,0.02343750 ,5.64843750 ,5.62500000 ,0.13236111 ,female
0.20713576 ,0.04420933 ,0.21718799 ,0.17870458 ,0.23753555 ,0.05883096 ,1.18508792 ,3.60676705 ,0.89787637 ,0.29070985 ,0.20701422 ,0.20713576 ,0.17571222 ,0.04710501 ,0.27906977 ,1.28613281 ,0.02343750 ,9.25781250 ,9.23437500 ,0.16328257 ,female
0.20235296 ,0.03889341 ,0.19649123 ,0.18224561 ,0.22694737 ,0.04470175 ,2.32310828 ,9.26174693 ,0.87200096 ,0.24909549 ,0.18470175 ,0.20235296 ,0.15892110 ,0.04883011 ,0.27906977 ,1.81250000 ,0.02343750 ,10.89843750 ,10.87500000 ,0.16608297 ,female
0.18845090 ,0.03628903 ,0.19025641 ,0.16951567 ,0.20461539 ,0.03509972 ,3.15239513 ,14.76349830 ,0.86174186 ,0.28167172 ,0.19464388 ,0.18845090 ,0.15042990 ,0.04790419 ,0.27906977 ,2.51647419 ,0.02343750 ,9.16406250 ,9.14062500 ,0.17140039 ,female
0.19687269 ,0.04361925 ,0.19957895 ,0.15957895 ,0.23200000 ,0.07242105 ,1.28943333 ,3.97698840 ,0.88861267 ,0.24489638 ,0.15915790 ,0.19687269 ,0.14931149 ,0.04701273 ,0.27906977 ,2.12890625 ,0.02343750 ,8.67187500 ,8.64843750 ,0.10209870 ,female
0.17788325 ,0.04413378 ,0.16698517 ,0.14991763 ,0.19558484 ,0.04566722 ,2.35796809 ,9.07727327 ,0.87532452 ,0.27465621 ,0.16790774 ,0.17788325 ,0.15895766 ,0.04804805 ,0.27272727 ,1.40559896 ,0.02343750 ,9.44531250 ,9.42187500 ,0.05272027 ,female
0.18666371 ,0.03386303 ,0.19107078 ,0.16617060 ,0.20275862 ,0.03658802 ,2.27134296 ,7.79385512 ,0.84545793 ,0.24271278 ,0.19920145 ,0.18666371 ,0.17286055 ,0.05263158 ,0.27906977 ,1.74005682 ,0.02343750 ,9.28125000 ,9.25781250 ,0.13535262 ,female
0.19598285 ,0.04316224 ,0.18924138 ,0.16558621 ,0.22882759 ,0.06324138 ,1.74091297 ,6.55562336 ,0.88762745 ,0.30253346 ,0.18151724 ,0.19598285 ,0.15886520 ,0.04863222 ,0.27745665 ,0.47389482 ,0.02343750 ,1.00781250 ,0.98437500 ,0.22200772 ,female
0.20946874 ,0.04778826 ,0.22081301 ,0.17164228 ,0.24539837 ,0.07375610 ,1.11203204 ,3.42528032 ,0.89680911 ,0.27985828 ,0.24039024 ,0.20946874 ,0.16994227 ,0.04868154 ,0.27428571 ,1.60136719 ,0.02343750 ,9.07031250 ,9.04687500 ,0.17574569 ,female
0.19093743 ,0.05344400 ,0.17908629 ,0.15160745 ,0.23878173 ,0.08717428 ,1.86570609 ,8.34949596 ,0.91127452 ,0.39654827 ,0.15587140 ,0.19093743 ,0.15022021 ,0.04858300 ,0.27118644 ,1.69295058 ,0.02343750 ,9.32812500 ,9.30468750 ,0.12375713 ,female
0.21173019 ,0.04413516 ,0.21469799 ,0.17805369 ,0.24805369 ,0.07000000 ,1.28668129 ,3.86799446 ,0.88410115 ,0.25010215 ,0.18463087 ,0.21173019 ,0.17587076 ,0.04710501 ,0.27906977 ,1.69196429 ,0.02343750 ,8.97656250 ,8.95312500 ,0.13702122 ,female
0.19636432 ,0.03847763 ,0.19785331 ,0.16529517 ,0.22339893 ,0.05810376 ,1.33791182 ,3.80208363 ,0.87865866 ,0.24333942 ,0.16479428 ,0.19636432 ,0.15128622 ,0.04824121 ,0.27745665 ,1.79211128 ,0.02343750 ,9.32812500 ,9.30468750 ,0.15272438 ,female
0.21044863 ,0.05283755 ,0.22605096 ,0.16407643 ,0.25636943 ,0.09229299 ,1.13171508 ,3.52565276 ,0.90717973 ,0.33005030 ,0.26662420 ,0.21044863 ,0.14164162 ,0.04795205 ,0.27428571 ,1.58634868 ,0.02343750 ,7.71093750 ,7.68750000 ,0.06982691 ,female
0.19507976 ,0.04066322 ,0.19516556 ,0.17291391 ,0.21278146 ,0.03986755 ,1.83334741 ,6.17028545 ,0.88066064 ,0.25245393 ,0.20675497 ,0.19507976 ,0.14627226 ,0.04729064 ,0.27745665 ,1.97373670 ,0.21093750 ,9.23437500 ,9.02343750 ,0.16092090 ,female
0.19300562 ,0.04087133 ,0.19075529 ,0.16495468 ,0.22374622 ,0.05879154 ,1.29510577 ,4.04109100 ,0.89201091 ,0.29466299 ,0.18314199 ,0.19300562 ,0.16391599 ,0.04710501 ,0.27745665 ,1.66225962 ,0.02343750 ,8.90625000 ,8.88281250 ,0.15150226 ,female
0.18488985 ,0.04658936 ,0.17653161 ,0.15656402 ,0.21918963 ,0.06262561 ,1.93080555 ,6.98243262 ,0.90008978 ,0.40550448 ,0.16881686 ,0.18488985 ,0.15995491 ,0.04833837 ,0.27906977 ,0.60444079 ,0.02343750 ,1.80468750 ,1.78125000 ,0.18548387 ,female
0.19408339 ,0.05325555 ,0.18695788 ,0.14895476 ,0.24636506 ,0.09741030 ,0.98373200 ,3.04562714 ,0.91355730 ,0.36395779 ,0.25204368 ,0.19408339 ,0.15397410 ,0.04790419 ,0.27906977 ,1.90962358 ,0.02343750 ,8.90625000 ,8.88281250 ,0.08157432 ,female
0.19011607 ,0.03343923 ,0.18459259 ,0.17256296 ,0.20408889 ,0.03152593 ,2.76595047 ,11.20316981 ,0.84210508 ,0.23208782 ,0.17712593 ,0.19011607 ,0.16594025 ,0.04757185 ,0.27906977 ,2.13944576 ,0.02343750 ,9.51562500 ,9.49218750 ,0.18654079 ,female
0.19859962 ,0.03409305 ,0.20152632 ,0.18200000 ,0.21700000 ,0.03500000 ,2.31900853 ,8.37849375 ,0.85623409 ,0.24393925 ,0.20078947 ,0.19859962 ,0.16992219 ,0.04824121 ,0.27745665 ,1.01502404 ,0.02343750 ,8.20312500 ,8.17968750 ,0.09927173 ,female
0.18611761 ,0.03819518 ,0.18458599 ,0.16496815 ,0.20019108 ,0.03522293 ,2.32005352 ,7.95859463 ,0.86311969 ,0.30002461 ,0.18904459 ,0.18611761 ,0.16160789 ,0.04848485 ,0.26966292 ,1.31835938 ,0.02343750 ,9.09375000 ,9.07031250 ,0.10474130 ,female
0.19130610 ,0.03421357 ,0.18568421 ,0.17305263 ,0.21221053 ,0.03915790 ,2.77944576 ,12.16324147 ,0.84785521 ,0.23130699 ,0.17600000 ,0.19130610 ,0.16897812 ,0.04848485 ,0.27428571 ,0.69212372 ,0.02343750 ,7.24218750 ,7.21875000 ,0.06574675 ,female
0.18482852 ,0.03687827 ,0.18081633 ,0.16448980 ,0.20244898 ,0.03795918 ,3.06109459 ,14.82744076 ,0.85457627 ,0.27526137 ,0.16612245 ,0.18482852 ,0.17243533 ,0.04843592 ,0.27586207 ,0.70886480 ,0.02343750 ,5.71875000 ,5.69531250 ,0.07603816 ,female
0.19575049 ,0.03782113 ,0.20278178 ,0.17390887 ,0.21587530 ,0.04196643 ,2.46284741 ,10.03049410 ,0.86997863 ,0.28575417 ,0.20882494 ,0.19575049 ,0.15953714 ,0.04795205 ,0.27906977 ,2.07620873 ,0.02343750 ,19.82812500 ,19.80468750 ,0.10710059 ,female
0.18470263 ,0.03398193 ,0.18173913 ,0.16521739 ,0.20347826 ,0.03826087 ,2.34237087 ,8.63511035 ,0.85141420 ,0.23438195 ,0.18304348 ,0.18470263 ,0.16052139 ,0.04918033 ,0.27586207 ,1.30397727 ,0.02343750 ,8.06250000 ,8.03906250 ,0.07318532 ,female
0.18174889 ,0.03109580 ,0.18030303 ,0.16484849 ,0.19363636 ,0.02878788 ,2.94643594 ,11.95382754 ,0.82416700 ,0.20117117 ,0.19151515 ,0.18174889 ,0.15553362 ,0.04883011 ,0.27745665 ,1.22566598 ,0.02343750 ,11.55468750 ,11.53125000 ,0.07560976 ,female
0.18163923 ,0.03451399 ,0.17429098 ,0.16758748 ,0.19594844 ,0.02836096 ,3.57250922 ,17.94387472 ,0.82929351 ,0.25211307 ,0.17016575 ,0.18163923 ,0.14664072 ,0.04897959 ,0.26519337 ,2.09411337 ,0.02343750 ,9.77343750 ,9.75000000 ,0.13526032 ,female
0.19690931 ,0.04195951 ,0.19366667 ,0.17461111 ,0.22322222 ,0.04861111 ,1.82030606 ,6.07282344 ,0.88723027 ,0.32973331 ,0.18666667 ,0.19690931 ,0.17313022 ,0.04979253 ,0.27586207 ,1.05615234 ,0.02343750 ,9.32812500 ,9.30468750 ,0.08540800 ,female
0.18637012 ,0.03162501 ,0.18125392 ,0.16677116 ,0.20188088 ,0.03510972 ,2.64813512 ,10.33807707 ,0.83258761 ,0.16367318 ,0.18213166 ,0.18637012 ,0.16851030 ,0.04701273 ,0.27586207 ,0.83228059 ,0.16406250 ,9.44531250 ,9.28125000 ,0.07679063 ,female
0.19311165 ,0.03413422 ,0.18633094 ,0.17290168 ,0.21822542 ,0.04532374 ,3.30223832 ,19.11757035 ,0.85232379 ,0.20817859 ,0.17357314 ,0.19311165 ,0.16440658 ,0.04878049 ,0.27428571 ,1.68750000 ,0.02343750 ,9.39843750 ,9.37500000 ,0.13151639 ,female
0.19346060 ,0.03520465 ,0.18996078 ,0.17092811 ,0.21631373 ,0.04538562 ,1.72627703 ,5.23442287 ,0.86644486 ,0.23655239 ,0.18337255 ,0.19346060 ,0.16321845 ,0.04819277 ,0.27118644 ,1.11997768 ,0.02343750 ,9.00000000 ,8.97656250 ,0.08965959 ,female
0.19424975 ,0.03711048 ,0.19108635 ,0.17080780 ,0.22462396 ,0.05381616 ,1.62581420 ,5.02559076 ,0.87124495 ,0.24734360 ,0.19069638 ,0.19424975 ,0.16696327 ,0.04766634 ,0.27745665 ,1.03252841 ,0.02343750 ,11.60156250 ,11.57812500 ,0.07941451 ,female
0.19040840 ,0.03472494 ,0.18551618 ,0.16869029 ,0.20751926 ,0.03882897 ,2.36317732 ,8.56899135 ,0.85069690 ,0.23053646 ,0.18422188 ,0.19040840 ,0.16781191 ,0.04701273 ,0.27428571 ,0.93251330 ,0.02343750 ,9.70312500 ,9.67968750 ,0.06447435 ,female
0.19133633 ,0.03423703 ,0.19056019 ,0.17387366 ,0.20557807 ,0.03170441 ,2.24772382 ,7.96465281 ,0.85554989 ,0.23064659 ,0.20290822 ,0.19133633 ,0.16515394 ,0.04743083 ,0.27586207 ,1.14099702 ,0.02343750 ,9.25781250 ,9.23437500 ,0.13260381 ,female
0.19360525 ,0.03464732 ,0.18461539 ,0.17576923 ,0.22000000 ,0.04423077 ,3.06233563 ,14.97562457 ,0.84629067 ,0.21233811 ,0.18192308 ,0.19360525 ,0.18107296 ,0.04838710 ,0.27906977 ,1.27205882 ,0.02343750 ,9.60937500 ,9.58593750 ,0.07860376 ,female
0.18414204 ,0.03629122 ,0.18268507 ,0.16441656 ,0.19814304 ,0.03372647 ,3.95810845 ,24.00831909 ,0.84832998 ,0.27285414 ,0.18479297 ,0.18414204 ,0.17202826 ,0.04918033 ,0.27906977 ,0.70268278 ,0.02343750 ,4.24218750 ,4.21875000 ,0.12330918 ,female
0.18630850 ,0.04234797 ,0.17827461 ,0.16500608 ,0.20923451 ,0.04422843 ,3.43425974 ,18.67650346 ,0.87562607 ,0.33576198 ,0.17113001 ,0.18630850 ,0.16661690 ,0.04994797 ,0.27745665 ,1.08116319 ,0.02343750 ,8.06250000 ,8.03906250 ,0.09880847 ,female
0.19105517 ,0.03637749 ,0.17989822 ,0.16814249 ,0.22015267 ,0.05201018 ,3.02475984 ,13.86349033 ,0.84537119 ,0.22357790 ,0.16422392 ,0.19105517 ,0.16094750 ,0.04757185 ,0.27906977 ,0.99366918 ,0.02343750 ,7.26562500 ,7.24218750 ,0.09642814 ,female
0.19350800 ,0.03323125 ,0.19587057 ,0.16998459 ,0.20665639 ,0.03667180 ,2.83868154 ,12.82605828 ,0.83993448 ,0.18534454 ,0.20234207 ,0.19350800 ,0.15875935 ,0.04705882 ,0.27906977 ,1.02636719 ,0.02343750 ,10.66406250 ,10.64062500 ,0.06700930 ,female
0.18750606 ,0.03357787 ,0.18778947 ,0.17010526 ,0.20168421 ,0.03157895 ,2.75533574 ,11.46409578 ,0.84372665 ,0.23726416 ,0.19031579 ,0.18750606 ,0.17051130 ,0.04800000 ,0.27745665 ,1.60343071 ,0.02343750 ,11.60156250 ,11.57812500 ,0.09410602 ,female
0.17709844 ,0.03398504 ,0.17206951 ,0.16012638 ,0.18666667 ,0.02654028 ,2.98837221 ,12.41156930 ,0.83119847 ,0.24636291 ,0.16720379 ,0.17709844 ,0.14727651 ,0.04705882 ,0.26086957 ,1.30595930 ,0.02343750 ,7.38281250 ,7.35937500 ,0.07341173 ,female
0.18557889 ,0.04018601 ,0.17727152 ,0.16614570 ,0.20471523 ,0.03856954 ,2.91565948 ,12.09591026 ,0.86312649 ,0.30536124 ,0.17727152 ,0.18557889 ,0.14496512 ,0.04938272 ,0.27745665 ,2.28494318 ,0.02343750 ,11.50781250 ,11.48437500 ,0.14289716 ,female
0.18563540 ,0.04193566 ,0.17320620 ,0.16352801 ,0.20524434 ,0.04171633 ,4.55116316 ,29.04760872 ,0.85265470 ,0.29075623 ,0.16252682 ,0.18563540 ,0.16279598 ,0.05217391 ,0.27586207 ,1.11517137 ,0.02343750 ,8.13281250 ,8.10937500 ,0.10587162 ,female
0.19049253 ,0.03478602 ,0.18163158 ,0.16947368 ,0.21773684 ,0.04826316 ,2.38286261 ,9.05010799 ,0.85163956 ,0.20954443 ,0.18052632 ,0.19049253 ,0.16403300 ,0.04933196 ,0.27272727 ,0.88651316 ,0.02343750 ,7.17187500 ,7.14843750 ,0.07964233 ,female
0.18739554 ,0.04470026 ,0.18559796 ,0.17134860 ,0.20625954 ,0.03491094 ,2.45454356 ,9.67179759 ,0.87822209 ,0.35433169 ,0.17419847 ,0.18739554 ,0.15588025 ,0.04853387 ,0.27745665 ,1.38867188 ,0.02343750 ,6.60937500 ,6.58593750 ,0.10910283 ,female
0.20235358 ,0.03554266 ,0.20584980 ,0.17596838 ,0.23130435 ,0.05533597 ,1.75319760 ,5.26478777 ,0.85375888 ,0.21926919 ,0.23517787 ,0.20235358 ,0.15510755 ,0.05206074 ,0.27118644 ,0.72956731 ,0.02343750 ,3.84375000 ,3.82031250 ,0.07444868 ,female
0.18406163 ,0.04080599 ,0.17342981 ,0.16410999 ,0.20301013 ,0.03890015 ,3.80741037 ,20.03427290 ,0.85419739 ,0.30635760 ,0.17018813 ,0.18406163 ,0.15451256 ,0.05128205 ,0.27906977 ,0.81298828 ,0.02343750 ,4.12500000 ,4.10156250 ,0.11269103 ,female
0.18158969 ,0.03210321 ,0.17587744 ,0.16846797 ,0.19069638 ,0.02222841 ,3.39444822 ,15.05546567 ,0.81937841 ,0.22127918 ,0.17509749 ,0.18158969 ,0.17095244 ,0.04833837 ,0.27745665 ,1.19957386 ,0.02343750 ,8.81250000 ,8.78906250 ,0.07600000 ,female
0.20190380 ,0.03692334 ,0.19610755 ,0.17925736 ,0.22550576 ,0.04624840 ,2.20944935 ,7.93522359 ,0.85856798 ,0.20548905 ,0.18069142 ,0.20190380 ,0.15579033 ,0.04696673 ,0.27745665 ,1.61122881 ,0.02343750 ,11.53125000 ,11.50781250 ,0.11508980 ,female
